,leg1,leg2,coint_t,coint_pvalue,hedge_ratio,adf_pvalue,hurst_exponent,half_life,zero_cross,best_threshold,best_return
1047,EPAM,ETSY,-3.989708096984669,0.0074276787795248,0.394626445075484,0.0001708811668301,0.4287489381351262,41.96181672251527,77,0.8500000000000001,5.444087064151715
1048,EPAM,NKE,-4.3628750046174325,0.0020391315506866,0.2016680804878659,0.0003456521988835,0.4333934214181664,38.57309559141189,83,0.8500000000000001,3.440647751634682
1049,EPAM,TECH,-4.772702461372232,0.0004214934193403,0.1814166713481263,0.0084908384510326,0.4720220504791116,52.60322712996335,91,1.900000000000001,2.500171090081639
1050,EPAM,TGT,-4.103765448765135,0.0050794592646847,0.357725771509598,0.0006113408662923,0.4777163120756476,46.7389916931251,96,0.8500000000000001,2.9987205926887666
1051,EPAM,ZBRA,-4.133944949022061,0.0045832072393779,0.8922500736065315,0.0035089952910073,0.4294295118680938,47.11827664474107,93,1.0500000000000003,3.7026238658902275
1052,EQIX,HD,-3.940427814989045,0.0087161931663167,0.4266344407268054,0.0030630395870418,0.4219433941180819,51.43090471627374,80,0.9500000000000002,3.040230757725922
1053,EQIX,ICE,-3.70294870320538,0.0181660698714384,0.1384850058392829,0.0086161602673194,0.4191000232664339,57.02350135625973,77,0.8500000000000001,2.9446231897272837
1054,EQIX,ITW,-3.959768942971176,0.0081882914091384,0.2552420665016946,0.0020151388762194,0.3953399363461246,48.14291878528607,93,1.4500000000000006,3.049351795460975
1055,EQIX,LULU,-3.911987105728735,0.00954800862542,0.7554121455216634,0.0002243892755393,0.3839808788822907,32.665328342170426,137,0.8,4.09569857498717
1056,EQIX,MA,-3.767393002719758,0.0149740621603558,0.6069448292599198,0.0080151293941909,0.4173297895837418,57.29985028114514,50,1.0000000000000002,3.1538850138259518
1057,EQIX,MAS,-3.9415112601691695,0.0086858323207611,0.0648148673149758,0.0024026866292564,0.4112657409529312,46.78957995112632,135,0.9000000000000001,3.084221998462512
1058,EQIX,MCO,-4.033614824643973,0.0064271661332916,0.5466106045502706,0.0033403326561768,0.3970472075554516,36.73595925185018,132,0.9500000000000002,2.999364117474114
1059,EQIX,MSCI,-3.760697928751552,0.0152809409199202,1.0225014893354871,0.0062471816903014,0.4470177743177145,52.82068634404434,97,0.8500000000000001,3.0769131983604128
1060,EQIX,NDSN,-3.725153542082378,0.0170046839878961,0.308840626565207,0.0052431845575486,0.4150628630037328,50.5861235893203,93,0.8500000000000001,3.3018582519979462
1061,EQIX,PG,-3.8389205798994848,0.0120196195692849,0.1561910096331865,0.0061711166404292,0.4079745847890838,55.117062943153634,78,1.0000000000000002,2.7128067772132276
1062,EQIX,SHW,-4.018170248479945,0.0067642838987857,0.4093579997630291,0.0016662188780576,0.4096677938288054,46.042591601405626,84,0.8,3.1476242535217507
1063,EQIX,SPGI,-3.827071486233213,0.012470072940069,0.6434906641576146,0.000365627530324,0.3622762202522104,32.02121914502533,134,1.0000000000000002,2.913917854135604
1064,EQIX,TER,-3.8469488672217023,0.0117226913761921,0.2075656436610264,0.0025780465344177,0.4244283717641812,48.22164293020539,106,0.8,3.0746378229637816
1065,EQIX,TYL,-4.187731179157471,0.0038070910614719,0.6333153992148628,0.0014402541603113,0.4057663085163274,45.54840213676749,84,0.8,3.0662857319124757
1066,EQIX,VTRS,-3.850499394566665,0.0115934675330793,-0.0681342747092222,0.0013896362736542,0.3861835549177938,44.28501989837773,76,1.900000000000001,1.3189056715266232
1067,EQIX,WMT,-4.006191238134911,0.0070366755831996,0.0597871390846812,0.0044130500788347,0.3916371131325541,46.2505043782133,101,1.0500000000000003,2.857559305055455
1068,EQIX,WTW,-4.164638474540003,0.0041242505359264,0.2355386793768317,0.0008491047109437,0.4067165161604713,42.65818678726596,62,0.8,3.351514708492967
1069,EQR,ESS,-4.099241701219714,0.0051579233313887,3.7853415692787857,0.0017322630050736,0.496114117332706,67.22332455503638,75,0.8,1.863641427454715
1070,EQR,EVRG,-3.899136379086892,0.009946645960371,0.39001991335308,7.957681342955899e-05,0.4501394864775213,44.901934139784345,118,0.8,2.3735156967730586
1071,EQR,O,-3.7510249594308647,0.0157340962445159,0.5649188964143605,0.0002785945580321,0.4238086070026675,47.4870956735023,82,1.3500000000000005,2.7168468970075557
1072,EQT,FIS,-3.92562298796384,0.0091407109622659,-2.286998911743842,0.0006888937694842,0.4122548455769739,41.78527469178257,107,1.800000000000001,0.35440954040958017
1073,EQT,INTC,-4.059734920136922,0.0058914828812191,-0.739190387831304,0.0005203486963376,0.3448094461689717,34.3648550670804,106,0.8500000000000001,2.500631055694752
1074,ES,HAL,-3.950747288058702,0.0084308456351607,-0.6776467567460949,0.0085828757399175,0.4814513108570748,59.78995303171987,68,1.7000000000000008,2.5501311270080302
1075,ES,HRL,-3.8992617760197614,0.0099426852391508,0.382435048757471,0.0003770085880412,0.3950734293107029,41.017974362301736,95,0.8,3.3986070544094753
1076,ES,IBM,-3.953706021964912,0.0083505954839534,-0.71925161738697,0.0024055990161228,0.4152913315683705,43.40621124503095,97,0.9500000000000002,2.0672071316232996
1077,ES,SLB,-4.03231482538841,0.0064549444587907,-1.2665534615214051,0.0037408605315068,0.4365998322993408,44.92016058723652,82,1.1000000000000003,1.8876551944080457
1078,ESS,NTRS,-3.681966280739735,0.019326672189811,0.2702791002251782,0.0062099141563867,0.412561274769505,59.0978423326412,86,0.9000000000000001,2.984801018920313
1079,ETN,LEN,-3.874021944124095,0.0107689042775557,0.5074364621253451,0.0006021036179303,0.3768975945357806,32.846750295053,91,0.8500000000000001,3.765920383906154
1080,ETN,PANW,-3.760617594594568,0.0152846565441795,1.2122210370148754,0.0002706358428903,0.4431725824894626,39.452095361252375,117,1.1000000000000003,3.4227687758625613
1081,ETN,URI,-3.9005561182946016,0.0099018851490659,2.510855191493717,0.0015244929684562,0.4163093349143496,36.74907561527953,93,0.8,2.809305215833032
1082,ETR,EW,-3.6875313648116137,0.0190127130761434,1.4368025228438008,0.0197539303956126,0.4421358651142577,60.59643947829487,100,0.8,2.5628958616154645
1083,ETR,KDP,-3.891855548501308,0.0101790469524329,-1.48874955731874,0.009609828111751,0.3927930835507754,54.35203102709024,64,1.800000000000001,2.432087194379168
1084,ETR,KHC,-4.1439114749863455,0.0044293058488421,-1.1610007395245978,0.0077560752394584,0.4177755651207341,48.51000875326648,61,1.800000000000001,1.7054324182942315
1085,ETR,LHX,-4.334695229938444,0.0022592555104377,2.776704741480863,0.0025071751069724,0.3933802659854511,44.63380779863049,113,1.3500000000000005,2.601493362916468
1086,ETR,MO,-4.20509175474767,0.0035835446063152,-0.4965036298619212,0.0034119684023226,0.4236923338267683,47.76713438657744,109,0.9500000000000002,1.7418383325193139
1087,ETR,PCG,-4.786387741161064,0.0003988112417737,-1.1767030820234323,0.0031085923161067,0.4185173894183606,43.49526930121335,89,1.950000000000001,2.862319239893433
1088,ETR,TAP,-4.148820529412893,0.004355248819489,-0.9382735748020754,0.0091453964867309,0.4222443795266291,53.30191609567687,78,0.8,2.249210707520785
1089,ETR,VTRS,-4.326043703852906,0.002331124267965,-0.7095226369571139,0.0018878353469634,0.3902994758737436,41.76663666385531,79,1.5000000000000007,1.7626682461030598
1090,ETR,WEC,-3.6999824843385065,0.0183263507671726,0.9308731940789788,0.0011564111759297,0.4658639127627862,41.93045152509868,82,0.8,1.7238760694388877
1091,ETSY,NKE,-4.08446367158697,0.0054219947967681,0.477567756583076,9.981147081264054e-05,0.3855673315209006,33.90050258870692,108,0.8500000000000001,3.401020951334031
1092,EVRG,GILD,-3.897179877527021,0.0100086259482391,-0.5907412218741459,0.0003712654599397,0.3847695799025808,35.44107921997313,81,1.1500000000000004,1.6749982342950518
1093,EVRG,HRL,-4.140387637572064,0.0044831727622805,0.6013910367450852,0.0104686445870702,0.4413524696083853,70.97019719596017,37,0.8,2.9060750619376243
1094,EVRG,KMB,-3.806806312309612,0.0132752690563154,0.6956968232659895,0.0082925204592036,0.4393802345642247,60.67964946202995,90,0.8500000000000001,2.1354647835043736
1095,EVRG,O,-4.5743365626661205,0.0009219706266964,0.9206916754267468,5.209148405418856e-05,0.4017001266394713,35.602704846790445,87,0.8500000000000001,2.51729196290134
1096,EVRG,PFE,-4.362228242983441,0.0020439526706387,0.8097651313617227,0.0065999113102487,0.4432005228002285,57.24320183526138,83,1.0500000000000003,2.6840131041836726
1097,EVRG,TSN,-3.885554656828215,0.0103840716967333,1.1515684278041878,0.0140638288478667,0.4222487517233229,66.25563557187634,61,1.1000000000000003,2.713749553749773
1098,EVRG,UDR,-4.817731022334423,0.000351134897997,0.8404471893519453,0.0014367603675545,0.4106498488875124,49.79772315250287,96,1.3500000000000005,2.7164053383461515
