,leg1,leg2,coint_t,coint_pvalue,hedge_ratio,adf_pvalue,hurst_exponent,half_life,zero_cross
41,ACGL,BLDR,-3.94564946628054,0.008570741370515979,2.3884380365001476,0.00754524995931641,0.4588474749940708,58.336573728717255,47
42,ACGL,HUBB,-4.102493685324144,0.005101407385642186,3.9124612007327233,0.0032402319777320296,0.4370835969654462,51.77334760503482,55
43,ACN,BX,-4.537676131277148,0.001061228050208848,0.4175822285882033,0.0017489556660421,0.39696476899023303,43.460569748522104,68
44,ACN,CBRE,-4.310693025157721,0.0024638678917315157,0.2672328320328592,0.0004705550790444549,0.3914191467496929,43.8325432081852,94
45,ACN,EXPD,-4.755820019821047,0.0004511555675700031,0.3043028487581717,5.78156482592414e-05,0.42642420230987665,31.946256564855247,137
46,ACN,HD,-5.300639784673029,4.442520444991831e-05,0.9207632641716229,9.263684961742571e-07,0.3686792813234138,24.785773272011188,115
47,ACN,IQV,-3.9847240743218477,0.0075497059551692175,0.7228914802933893,0.0004913724510347883,0.3996376963644161,40.041204033973365,103
48,ACN,J,-4.709818220551596,0.0005423008213061723,0.39209174179642897,7.781732268046238e-05,0.4126794843994783,35.33318994206398,113
49,ACN,JBHT,-4.199618199463177,0.0036526915506574133,0.4693947329000804,0.00024165155678256627,0.40469377903857323,37.026886021521456,88
50,ACN,LH,-4.069981495978726,0.005692643370392229,0.5201620803310527,0.00030758808236798084,0.3943657838679995,38.111982205680974,80
51,ACN,LOW,-4.800987256076616,0.00037588863521430927,0.6991842745871288,8.24064531553195e-05,0.3831049191542547,32.29280622495646,88
52,ACN,LYV,-3.7156216453181603,0.01749501172277707,0.2937247971736968,0.0028670313469565294,0.4081883014028781,45.4993101932934,83
53,ACN,MOH,-3.6833207991918298,0.0192498423389886,1.2501817061291738,0.007403269058543433,0.46138260932232616,57.10329882293445,82
54,ACN,MSCI,-3.7594445953827123,0.015339000937502647,2.1703415961846777,0.001377350783887661,0.4391473601152379,45.826851312026484,74
55,ACN,NDSN,-3.9840106556224235,0.007567320124332178,0.6583929110000779,0.002102678678799129,0.41344102257340337,43.587164770327085,93
56,ACN,PLD,-3.792833182266733,0.01385695462296751,0.38135731039614224,0.0020750732191323167,0.45433024173497866,47.1516032978008,112
57,ACN,SHW,-4.441603055658929,0.0015250382036219605,0.8695618077158308,0.00033300537033209815,0.37725738354761396,32.528018094117286,111
58,ACN,STE,-4.128572671583449,0.004668174264598477,0.678266088421486,0.001123148530644566,0.3970994801847082,42.93762383770853,62
59,ACN,T,-3.903578692291005,0.009807190407105213,-0.05100272619516441,0.0031158984443060683,0.37812855072747364,45.22534967512243,74
60,ACN,UNP,-3.8357983230310086,0.012136889961718394,0.592703446734709,0.0018898761457581269,0.40769235141309146,48.18826255114466,77
61,ACN,WST,-4.083642814164701,0.005437016970835279,1.4579742857626734,0.00513288265469319,0.41892879004484707,49.746721773671915,62
62,ADBE,COO,-3.8525077694807677,0.011520933880075907,0.10908215917732243,0.0028421928556023658,0.4220659470764689,53.59275643604178,69
63,ADBE,EQIX,-3.8925788600041495,0.010155744047197462,0.9689848753282768,0.0015543465722910443,0.39416353261419795,42.16827739913334,97
64,ADI,AME,-5.291294789408275,4.6321980442552055e-05,0.8468292434037291,7.53721275797313e-06,0.358656623284383,23.04220375036924,173
65,ADI,BRO,-4.006066256557472,0.007039569031339084,0.42446804470306443,0.0031931179092691076,0.39899109494570645,43.75478490993612,80
66,ADI,CDW,-4.393487723122648,0.0018226295522074639,1.3163133511175293,0.0003238500656781161,0.39126323346553765,32.78166163752241,117
67,ADI,CPRT,-3.739855337969638,0.016272037445142412,0.3014482530959189,0.007889111372402871,0.38984189587092904,49.1474799728927,86
68,ADI,CTAS,-3.805117747344388,0.013344394436393285,3.3312518546582157,0.00909702333628908,0.38218557161498673,48.93087077774666,86
69,ADI,DOV,-3.8359823405227575,0.012129950276517676,0.8322728590840024,0.0026833586589590447,0.4055286541395682,43.8911338048084,100
70,ADI,ELV,-3.959597733799805,0.008192835468241759,2.688642933311601,0.0010364806041969813,0.44962477405300255,43.958724129415145,121
71,ADI,FAST,-3.9543586483888027,0.00833298689065582,0.3278452607940056,0.0018051987532251598,0.39382536865402085,40.13192676743002,127
72,ADI,FDS,-3.6867108737012777,0.019058720217475896,2.3124562731443334,0.002330962237956314,0.4004541354579508,47.01966373845859,55
73,ADI,HCA,-3.9949515090721524,0.007301223158114328,1.6383576418177737,0.0004910790066227395,0.4142459582994315,37.06894413135655,74
74,ADI,HLT,-3.7529934969096415,0.015640928286109367,0.8932528685458251,0.00623975588951141,0.3989354657597859,46.62488994996211,140
75,ADI,HOLX,-3.945032942434723,0.00858780072577638,0.35394675857021657,0.0010643799041670946,0.40064535997284406,40.87453512138617,79
76,ADI,LIN,-4.278828892710984,0.0027619719385522136,2.161011937637693,0.0006001358276407973,0.3856649135322917,33.17170704961291,135
77,ADI,LOW,-3.9264767758028336,0.009115734528765594,1.296483680417507,0.0016935522711618023,0.4100330587326697,41.835515832525196,95
78,ADI,MCD,-3.757148475894106,0.015445871584066044,1.1911702731662919,0.0009754990614972451,0.394761507518931,35.71468750807733,128
79,ADI,MCHP,-4.233891500823417,0.0032390967585128067,0.4433302251378556,0.0006260893565301362,0.3871049100124826,37.45644513773219,94
80,ADI,MDLZ,-4.3896392575456336,0.0018486233462298193,0.2308447900623382,7.994601833727759e-05,0.3661271419661354,33.131114771224,115
81,ADI,MMC,-3.937952732199312,0.008785908845662153,0.971648480015022,0.0009291984784108282,0.4134731722438318,39.991434399719346,132
82,ADI,MNST,-4.136838014380474,0.004538037829083107,0.24892588532876925,0.0007133001638000703,0.38021062092550834,40.75163151349415,105
83,ADI,MOH,-3.79988597884191,0.013560596451160511,2.3443905602217874,0.0029776079236749895,0.41517244633708095,44.984916618350326,61
84,ADI,MPWR,-3.7085690285677386,0.017865732771610528,4.017454926465893,0.010295977103873987,0.4325018383234787,59.35817724894613,98
85,ADI,MSFT,-4.114487487751236,0.004897807810578726,2.361675570262657,0.0020161310917850487,0.4033085220793191,45.2320388300929,72
86,ADI,MSI,-3.8160248847785683,0.012903447102935436,1.743839540590824,0.0026799298295574836,0.3965813076093608,40.49996948414866,84
87,ADI,NDSN,-4.111544263976801,0.004947072976524145,1.2459416885593462,0.0005118712917849261,0.3971815734565143,34.13395573393862,122
88,ADI,ORCL,-3.6905371033068746,0.0188450002273743,0.5113008031274848,0.007907843704025157,0.4097998347495173,52.737966769614374,90
89,ADI,ROL,-3.8423810479666645,0.011890823387977027,0.20591942556290793,0.0017480116633331474,0.4300273723126918,43.95933835435357,128
90,ADI,SYK,-4.327065885829953,0.002322524165929771,1.371026829691766,5.269463041169955e-05,0.38894985411752514,32.36470804507413,144
91,ADI,T,-4.04344150904306,0.006220665848038611,-0.09774892616967563,0.0009701731364319861,0.37734964349666567,37.04101370492098,89
92,ADI,WM,-3.936633467229869,0.008823272685935033,0.8847399212242312,0.00037694450082528656,0.4135365680184853,33.25131287571416,125
93,ADI,WMT,-3.8330049123630654,0.012242669259894794,0.23246462359483613,0.00041182441775393526,0.39393576208293085,39.18925050519393,79
94,ADI,WTW,-4.2637826576516105,0.002913993571305102,0.9311752273887849,0.00022767478196147726,0.39857108416623155,35.981838779267214,139
95,ADI,YUM,-3.9565908001247796,0.008273012932423085,0.5483384050992961,0.0010505247087240557,0.4236280354869788,38.03692350200518,134
96,ADM,ALB,-3.758071079203226,0.01540285137984494,3.3864026593666083,0.005501564870896443,0.45368370315927886,61.97549267662484,54
97,ADM,DLTR,-3.8182807335373132,0.012813877361230467,1.3124506899557113,0.0006140726232869786,0.38758411109324226,41.39774887262297,78
98,ADP,AON,-4.056242904343843,0.005960673279084505,1.3795561254734168,0.002315888974836892,0.3619417203209146,46.98087589498637,98
99,ADP,CDW,-3.6992329116900424,0.01836704940456954,1.0621420570256959,0.005515695648787326,0.41025732918711266,50.151922450807426,128
100,ADP,ELV,-5.093900930879635,0.0001102274344587755,2.2660453828369778,2.0072998829212933e-05,0.3772386153717761,29.001231604044168,114
101,ADP,FDS,-3.76600693985838,0.01503714482036495,1.9005589001267478,0.0036643921350239888,0.413137837705687,53.03453077764609,87
102,ADP,KO,-3.7316477654752935,0.016677557852297156,0.12291948460860001,0.00025660485406636663,0.3989890328953855,40.7343330053978,92
103,ADP,MCD,-4.21599179038891,0.0034494085636692425,0.9696058517787219,0.002911067321528475,0.39461362654318144,49.635151569311915,118
104,ADP,MDLZ,-3.6743375494561374,0.019764396450455576,0.1829609384264655,0.008471236526801033,0.4206397179212551,62.119222098115344,104
105,ADP,MOH,-4.192846384718994,0.0037399315145449034,1.9388545484776625,0.0018918727098102552,0.39330898183003193,43.99688023326447,107
106,ADP,PEG,-3.7595128162106946,0.01533583565086336,0.13166133257820958,0.002022789364112961,0.3941997214469523,43.225045033975356,147
107,ADP,PEP,-3.7097404686124835,0.017803683846710584,0.4855023985727935,0.003141285932172642,0.41310748500853306,51.50670114035785,114
108,ADP,T,-4.400879225457434,0.0017736539016242857,-0.08011262017522747,0.0005948203534390141,0.39381186961163606,35.236788568021744,109
109,ADP,UNH,-4.068364783262853,0.005723606071540353,2.4530645983855415,0.0012132096747524254,0.4133912469219175,44.87926335990041,118
110,ADP,YUM,-3.6910446668677976,0.018816807268308585,0.4455578834015681,0.0017057096618310421,0.4235432820460691,48.52708148646645,103
111,ADSK,ALLE,-3.872839087819143,0.010809085188271728,0.2729982628851322,0.0013484951766080935,0.41517868922164125,44.69510295532759,87
112,ADSK,ANSS,-3.928053728159474,0.0090697636794745,1.2622517557340864,0.0033871270947208143,0.41360706619896265,49.92377177651411,72
113,ADSK,TTWO,-3.8948596882400315,0.010082574484149035,0.5382011446439949,0.001386913790570479,0.3969389031638169,47.0367469091252,69
114,AEE,DG,-3.7267913736122344,0.016921657067597164,3.9347919536774274,0.003591727045069609,0.4090924102629653,49.68129620779115,91
115,AEE,EW,-3.818686551858644,0.012797822744921028,1.7298933493022022,0.0049292933395984695,0.38526168271482275,47.38952470064507,88
116,AEE,HUM,-3.7633615951973156,0.015158190392950108,6.914708628871716,0.009635678543747734,0.42194259319763217,55.11730755522813,99
117,AEE,JKHY,-4.03336073142833,0.006432587063084181,2.198341180353535,0.0032023340049771747,0.40714182899301554,44.0746747703796,97
118,AEE,JNJ,-3.670991606094284,0.019959090542685326,1.2925271012482762,0.0027583654815404295,0.405754262684787,44.55183142815273,89
119,AEE,LHX,-4.16134586576786,0.004171390190088622,3.200662232479969,0.0026117014213265293,0.3881549626999204,46.5758104381575,86
120,AEE,NSC,-3.772748496386533,0.014732508882332093,3.919099129697794,0.005750769246014081,0.40886189995204647,55.22660835288603,90
121,AEE,PCG,-4.111894349013855,0.004941189516483007,-1.3555223419228342,0.004093030562173068,0.420414433452494,48.32290962267194,92
122,AEE,PPL,-3.828512227317712,0.012414513370526063,-0.17964806135250116,0.0026411968359838682,0.42804214555706827,45.120748640636585,116
123,AEE,SYY,-3.7957322926659858,0.01373444796192902,0.7325665768309619,0.001705507688144525,0.45238317327112954,51.25766190482584,113
124,AEE,TAP,-3.9016682913413288,0.009866947028796105,-1.1349229938012997,0.003941904926258879,0.41196586074141356,49.14830542602138,78
125,AEE,VRSN,-3.761231104161287,0.015256300587692569,3.3748646643951727,0.0034612387595758165,0.4304625253749985,52.5049192580829,87
126,AEE,VTRS,-4.631593253344545,0.0007382638177653821,-0.8661105913697452,0.00019520427217491288,0.32361172762944757,29.857593698353742,127
127,AEP,BEN,-3.7477774214508304,0.01588886472632995,-0.3622137343436763,0.012363690011182614,0.42877141541858277,65.00589124458311,92
128,AEP,ETR,-4.103215921104906,0.0050889324566033055,1.31801541078439,1.8876757668919108e-06,0.3992406530039483,24.34537363844385,114
129,AEP,JKHY,-3.910387187428903,0.009596847163199845,2.4688415057585495,0.006077278887569065,0.43837681458046107,57.57375565033129,74
130,AEP,KDP,-4.00454632601694,0.007074843018426732,-1.9985193573433506,0.005797273598620324,0.3867825822669955,56.629511973595214,77
131,AEP,KHC,-4.361467963559092,0.002049633482452166,-1.5197445862683219,0.005593106316110075,0.41606058199776064,57.02322600453556,87
132,AEP,LHX,-4.773288005313684,0.0004204984614940099,3.735957789495996,0.0012020572756474078,0.3771121116340273,47.555401184162456,77
133,AEP,MO,-3.925256985654229,0.009151436647166389,-0.6251675603322939,0.006094074826010118,0.42464817573607516,58.72920711112469,97
134,AEP,PCG,-4.771706930187373,0.00042319013758534545,-1.5414542947448768,0.003859277346670436,0.4088691280253312,53.18867761725341,95
135,AEP,SYY,-3.866390049166203,0.011030515285680033,0.867119002101112,0.0008496037960626243,0.46231258210527926,50.220455685496574,86
136,AEP,TAP,-4.4264100710420475,0.0016137321829379093,-1.266380277313074,0.005280902245998271,0.40886206054445456,55.61326057546078,113
137,AEP,VTRS,-4.689458287082254,0.000587954287965086,-0.9528780050461793,0.0011803911623603522,0.3754780821953883,45.819915644811644,73
138,AFL,MAR,-3.8971225210097784,0.010010448141961063,2.8443460634227353,0.00047986492866823296,0.4112158039705456,40.297736706580224,119
139,AFL,PANW,-3.982538145482128,0.007603793277006969,4.78629476140348,0.0022531740677913486,0.4606886976546982,49.87149945232543,66
140,AIG,IBM,-3.7143434477695387,0.017561696041319057,1.2132509441899284,0.0004093321907409699,0.38773425509933873,40.76387998048466,95
141,AIZ,BX,-4.264583456199359,0.002905712300277744,1.0738926800897408,0.0011898435794734424,0.4079523045315573,45.216198222635455,108
142,AIZ,DUK,-4.328820833494735,0.0023078273375305327,0.26711275026969894,1.8658242840225647e-05,0.36395202406097593,29.68333163798175,117
143,AIZ,J,-3.693634308082665,0.018673536513474122,1.0215947246046087,0.001129630000863611,0.38530742067101337,44.590504471578605,100
144,AIZ,QCOM,-3.783576446871321,0.014254603581603196,1.1578713736066522,0.009374379634448315,0.3858367429935879,55.92849933249971,80
145,AIZ,STX,-3.845966945802297,0.011758654446465764,0.5899240085851181,0.0033292214472398418,0.4332022430085864,51.28234419587619,106
146,AJG,CDNS,-4.491485916775833,0.0012647240828223946,1.2488713523255148,0.0003666857182835466,0.4419129278287056,42.78354153822545,82
147,AJG,LIN,-3.8610739295798915,0.011216076102277013,1.5428895453429918,0.0040900395795121815,0.3934028420715768,47.75280413677745,86
148,AJG,MPWR,-3.755970437834948,0.015500956237913328,2.806344066784181,0.003410972881623472,0.42872102799565526,49.70239548913199,68
149,AJG,ORLY,-3.7298072425202977,0.01676970289696422,4.020456492417042,0.0007071155676277536,0.3993333257960067,38.07133166722152,89
150,AJG,PANW,-4.278973249132278,0.0027605494828940964,1.1668144370492575,0.00017930410417395115,0.4510678518682624,39.25232854465635,78
151,AJG,SNPS,-4.009559171692523,0.006959107859701013,2.355521245113599,8.035511771131646e-05,0.44472870074312726,36.39660657196259,84
152,AKAM,ANSS,-3.906993590273978,0.009701179698677438,3.9151626952890473,0.004213461855209452,0.4043211754647691,51.886205610359205,89
153,AKAM,EQIX,-3.8172044616681333,0.012856542354863835,6.919421190101231,0.004437629379784257,0.3774749235576375,51.471979884479445,109
154,AKAM,UNP,-3.6766351206083536,0.019631665294322226,2.062830913310939,0.009147416950349804,0.42804053504641415,57.53820188083023,51
155,AKAM,VTRS,-3.716790313630136,0.017434235817354652,-0.4878936595869885,0.004494450519367701,0.3838019741992578,57.30656337726181,77
156,ALB,UPS,-3.6872030604307873,0.019031110338903673,0.4882515714759026,0.016983678898938846,0.45441496096673106,74.37498806270088,75
157,ALGN,APTV,-4.803627217348563,0.00037187905353713987,0.17125414222385693,4.2285615864068116e-05,0.3783728175115458,31.965835949989913,129
158,ALGN,BBY,-3.852899258139893,0.011506842153423059,0.13456862006545506,0.0006898509077509277,0.41980359971176306,45.21975975516827,121
159,ALGN,CZR,-5.14195054397711,8.951541304031672e-05,0.14796877327888808,0.00011397300252174582,0.373032163098649,34.10455730783999,92
160,ALGN,KMX,-3.8504434622581902,0.011595493363309632,0.1317552416654153,0.0011697003951172341,0.36158787525142344,44.70936962130409,85
161,ALGN,TROW,-4.489003933328431,0.001276628925932428,0.21495576393461896,0.00043949764803039574,0.37660826964526917,36.58053802154587,82
162,ALL,AMAT,-3.730570015755747,0.016731460891114863,1.761428283118661,0.016330630274343293,0.44033047633607514,67.0028957643139,60
163,ALL,AMGN,-4.018522352164338,0.006756423573419962,1.4090975425035959,0.005015983537476925,0.3832225419037184,55.12270126336781,92
164,ALL,AXP,-4.802845892691359,0.00037306149585278683,1.6418632688886348,0.0006893766534130835,0.4039062347442047,42.07533566431465,84
165,ALL,EMR,-3.727831899160183,0.016869094401240067,0.6244292644970516,0.002713473425382887,0.41825494405856983,50.37387521810561,121
166,ALL,JPM,-3.692655784161517,0.018727560531406003,1.209345996770081,0.019857358141110993,0.4559951282878911,71.4820551364737,79
167,ALL,LDOS,-3.945226879221738,0.00858243116622854,0.8543132322059821,0.010053176907146837,0.40386944224787175,61.336683868829,94
168,ALL,MU,-3.9728193905527887,0.007848519728628264,0.8730929348974859,0.004853699372430172,0.42204731930418976,51.65199723753985,102
169,ALL,NVR,-3.771475030110324,0.01478963352305866,57.618420123624816,0.015174141066319856,0.43984656253019766,67.7225062932469,90
170,ALL,NXPI,-3.80379612955235,0.013398720073277089,1.744901045734375,0.01086722895629854,0.4219934602715171,63.19843998054911,80
171,ALL,WM,-3.6810840435530467,0.019376857408340574,1.5461277308497303,0.010530166784279036,0.4252893909887559,62.946193497147846,97
172,ALLE,ANSS,-4.2420302949314825,0.003147423481346567,3.9728479405211248,0.0027697755219667332,0.4167779647148969,50.525093646989774,71
173,ALLE,COO,-5.2044745106374934,6.808578804073432e-05,0.8535609082180562,1.0032260661336755e-05,0.3829767318987353,28.426774527834915,137
174,ALLE,CRM,-3.7027246416842075,0.018178134183983733,2.6062112563152793,0.008888688881383777,0.4406915227754425,61.03727793859381,98
175,ALLE,CSGP,-3.6797422970326408,0.019453399216984024,1.0272154305456307,0.013475495848058329,0.42061958767797947,65.64093518183802,61
176,ALLE,DPZ,-3.893961508124437,0.010111331916838615,4.423047659918464,0.004148748068398116,0.43414594483726,50.904202926273946,87
177,ALLE,EQIX,-3.756158620538617,0.015492145290514157,6.8435358281485215,0.006590464615928797,0.4060816856629437,57.86725519330529,119
178,ALLE,EW,-3.6940978229135717,0.01864799354411101,1.0701929816753595,0.008801013168932503,0.45345272258502717,61.02118969872048,106
179,ALLE,GRMN,-3.9192014348134547,0.009330539107942211,1.4421135368346827,0.009950785696217747,0.41375179104902227,49.17735717578318,113
180,ALLE,ICE,-3.9483417970726604,0.008496600070665787,1.0593337689976319,0.0069953158587813735,0.4407829080601427,54.412735732837575,101
181,ALLE,IDXX,-3.764775043994377,0.015093407476318203,7.056897906430093,0.005466917394532724,0.44560968157324715,55.963092925952736,95
182,ALLE,MO,-3.6856232304590604,0.019119857037754855,-0.32863804613270475,0.015288402681428474,0.45063468604163387,68.89428024729163,71
183,ALLE,NSC,-3.7000592257350857,0.018322188484808908,2.496771856016402,0.007210980205748052,0.43896056826771096,58.99908327818049,66
184,ALLE,SPGI,-3.6974592035348395,0.018463669085734314,4.686461847583241,0.016579640121422327,0.4335225666913069,67.28630601612139,95
185,ALLE,TDY,-3.6893405156194783,0.018911611506230667,5.141371589800869,0.007704771467996325,0.3983715742247816,59.87527791478446,68
186,ALLE,TTWO,-3.685567762273253,0.019122979505601278,1.5984300784330978,0.00897779990125601,0.44147948211960514,66.91730625077619,54
187,ALLE,TYL,-4.347732947642623,0.002154813678354721,4.650799743705934,0.01494098118978407,0.4107933864303322,64.35430875135536,82
188,ALLE,VTRS,-3.9358042414878747,0.008846830691098368,-0.48896006611629217,0.002734245169644933,0.3838621017652108,53.124919387943336,69
189,ALLE,WTW,-4.2115610074629455,0.003503368066849035,1.817036307936169,0.0013751952051594617,0.3854578126899439,44.88434558904421,123
190,ALLE,ZTS,-4.115124734803,0.004887200288239651,2.1960238403038312,0.012839434755425384,0.4181787277910233,65.41481355460165,74
191,AMAT,CAT,-3.8956952375042926,0.010055887979491593,1.3032442326362417,0.0019199948236882937,0.43044594552618326,48.2683504106356,93
192,AMAT,EMR,-3.6829437773127136,0.019271200651335234,0.32043636717606216,0.00023240915127389195,0.42376948280377486,37.38743948927151,106
193,AMAT,LEN,-4.3609214923522766,0.0020537257495393617,0.6186844613802593,0.00034466002906591395,0.40364116766284913,32.14122399798679,110
194,AMAT,MLM,-4.299935031624035,0.0025610202938473802,2.1276516649109993,0.00015339226293896555,0.3787025951509118,31.486703651567293,94
195,AMAT,MPWR,-3.838298211183959,0.012042914763518906,3.6478053952179903,0.01354440631647371,0.48147848549874206,65.88517107095397,39
196,AMAT,NXPI,-4.845751983040428,0.00031312803901893123,1.0058404882409508,3.422009797923683e-06,0.3660458797983149,23.18253335854281,107
197,AMAT,VMC,-4.629864213315314,0.000743267633207156,0.8043515455426901,5.217749640221442e-05,0.3738415250942433,29.251229647339848,66
198,AMD,BRO,-4.00692468678907,0.007019717148944299,0.3879989384249152,0.0028656939622766836,0.45669337493705187,46.655220106516765,73
199,AMD,FAST,-4.88024655115827,0.00027168437560843515,0.30578654729488836,4.196617165138051e-06,0.36701942728396764,22.326895621551454,130
200,AMD,GOOG,-4.498784900615416,0.0012303120105765135,0.7549345920723494,0.006912752960118423,0.4595641259325197,56.7219426687212,107
201,AMD,GOOGL,-3.9090147952971144,0.009638918348411275,0.7405984596955207,0.006343501665064955,0.450890242038225,55.80541388846604,107
202,AMD,LRCX,-3.690600467580792,0.01884147860257155,4.6731026022502835,0.006186570635424755,0.4513544254319958,55.42279767308266,53
203,AMD,MAS,-4.424482740019027,0.0016253203029349137,0.23459562874606268,8.302800223557782e-05,0.4466769173458491,33.975129814231984,122
204,AMD,MSFT,-4.130045708119189,0.004644735137346225,2.195508161167771,8.242429290717336e-05,0.4379335543626033,33.38961446288444,85
205,AMD,NOW,-4.509808587090179,0.0011799925601233654,4.283980774253408,0.00012490885070492617,0.42169755249020485,34.62825717514871,100
206,AME,AMGN,-3.7898075635213893,0.013985836283655193,0.9346320324130504,0.006673267080998705,0.3881907909119482,54.15081799148193,77
207,AME,CDW,-3.8800756209790217,0.010565342719479304,1.5388140021604682,0.0005013495081107498,0.4021380257358885,34.081485687853515,130
